Charging Point Number,Transaction Start,Charge Start,Charge End,Transaction End,Start Wh,End Wh,Total Wh,Connect Time
6132,25/02/2021 18:21:43,25/02/2021 18:21:46,25/02/2021 21:27:05,25/02/2021 21:27:13,3217181,3225460,8279,185
6136,25/02/2021 12:57:10,25/02/2021 12:57:16,25/02/2021 20:31:41,25/02/2021 23:06:21,1317125,1344190,27065,609
6189,25/02/2021 17:57:30,25/02/2021 17:57:32,26/02/2021 06:49:36,26/02/2021 06:49:38,275492046,275516383,24337,772
6107,26/02/2021 12:10:09,26/02/2021 12:10:11,26/02/2021 17:45:17,26/02/2021 18:11:12,80350,102118,21768,361
6132,26/02/2021 15:10:05,26/02/2021 15:10:09,26/02/2021 18:39:12,26/02/2021 19:26:59,3225496,3234076,8580,256
6189,26/02/2021 17:13:06,26/02/2021 17:13:08,27/02/2021 02:07:49,27/02/2021 09:01:58,275516404,275543637,27233,948
6143,27/02/2021 13:31:32,27/02/2021 13:31:37,27/02/2021 20:00:59,27/02/2021 20:01:04,1318462,1341954,23492,389
6120,27/02/2021 15:14:57,27/02/2021 15:14:58,27/02/2021 16:08:10,27/02/2021 16:08:14,640994,644488,3494,53
6109,28/02/2021 09:07:17,28/02/2021 09:07:19,28/02/2021 09:07:52,28/02/2021 09:07:52,99406,99418,12,0
6109,28/02/2021 09:08:19,28/02/2021 09:08:20,28/02/2021 12:52:42,28/02/2021 12:52:52,99418,106285,6867,224
6109,28/02/2021 23:20:15,28/02/2021 23:20:16,01/03/2021 07:27:21,01/03/2021 07:27:34,106316,113282,6966,487
6189,28/02/2021 17:17:27,28/02/2021 17:17:28,01/03/2021 06:55:40,01/03/2021 06:55:42,275543701,275553988,10287,818
6109,01/03/2021 08:28:19,01/03/2021 08:28:20,01/03/2021 10:33:52,01/03/2021 10:33:58,113285,119198,5913,125
6109,01/03/2021 13:28:44,01/03/2021 13:28:45,01/03/2021 15:42:46,01/03/2021 15:43:01,119207,126345,7138,134
6109,01/03/2021 18:53:34,01/03/2021 18:53:35,01/03/2021 19:29:07,01/03/2021 19:29:21,126354,128481,2127,35
6109,01/03/2021 21:02:14,01/03/2021 21:02:15,02/03/2021 00:41:47,02/03/2021 07:26:02,128486,136485,7999,623
6186,01/03/2021 09:38:16,01/03/2021 09:38:17,01/03/2021 18:11:31,01/03/2021 21:52:41,273026556,273057659,31103,734
6189,01/03/2021 16:37:59,01/03/2021 16:38:01,02/03/2021 06:32:48,02/03/2021 06:32:50,275554007,275579833,25826,834
6109,02/03/2021 08:43:25,02/03/2021 08:46:33,02/03/2021 10:42:41,02/03/2021 11:03:57,136490,142130,5640,140
6118,02/03/2021 09:39:34,02/03/2021 09:39:38,02/03/2021 13:04:02,02/03/2021 16:07:56,2327321,2335042,7721,388
6109,02/03/2021 13:23:00,02/03/2021 13:23:01,02/03/2021 15:37:56,02/03/2021 15:38:01,142139,150109,7970,135
6119,02/03/2021 14:09:02,02/03/2021 14:09:03,02/03/2021 17:48:12,02/03/2021 17:48:17,768559,780811,12252,219
6139,02/03/2021 18:28:17,02/03/2021 18:28:19,02/03/2021 19:20:33,02/03/2021 19:20:35,277974,280905,2931,52
6139,02/03/2021 18:28:17,02/03/2021 18:28:19,02/03/2021 19:20:33,02/03/2021 19:20:35,277974,280905,2931,52
6109,02/03/2021 19:22:02,02/03/2021 19:22:03,02/03/2021 21:30:07,02/03/2021 21:30:18,150120,156211,6091,128
6139,02/03/2021 18:28:17,02/03/2021 18:28:19,02/03/2021 19:20:33,02/03/2021 19:20:35,277974,280905,2931,52
6189,02/03/2021 16:08:14,02/03/2021 16:08:16,03/03/2021 06:34:49,03/03/2021 06:34:51,275579852,275607713,27861,866
6189,02/03/2021 16:08:14,02/03/2021 16:08:16,03/03/2021 06:34:49,03/03/2021 06:34:51,275579852,275607713,27861,866
6118,02/03/2021 22:49:30,02/03/2021 22:49:48,03/03/2021 07:31:30,03/03/2021 07:31:35,2335051,2365496,30445,522
6170,03/03/2021 09:40:04,03/03/2021 09:40:05,03/03/2021 11:49:26,03/03/2021 11:49:32,57999,65451,7452,129
6193,03/03/2021 09:30:07,03/03/2021 09:30:11,03/03/2021 11:45:04,03/03/2021 12:53:11,336990,344203,7213,203
6172,03/03/2021 16:03:13,03/03/2021 16:03:14,03/03/2021 20:55:22,03/03/2021 20:55:49,304574953,304592885,17932,292
6151,03/03/2021 17:34:54,03/03/2021 17:34:56,03/03/2021 17:35:11,03/03/2021 17:35:13,102005321,102005330,9,0
6151,03/03/2021 17:35:23,03/03/2021 17:35:25,03/03/2021 18:16:45,03/03/2021 18:19:42,102005330,102007675,2345,44
6144,03/03/2021 19:45:18,03/03/2021 19:45:22,04/03/2021 01:45:12,04/03/2021 07:57:23,188684,207433,18749,732
6189,03/03/2021 15:21:07,03/03/2021 15:21:08,04/03/2021 06:40:16,04/03/2021 06:40:18,275607731,275634657,26926,919
6189,04/03/2021 16:35:09,04/03/2021 16:35:11,05/03/2021 06:21:00,05/03/2021 06:21:02,275634676,275667741,33065,825
6184,04/03/2021 13:20:01,04/03/2021 13:20:03,05/03/2021 04:46:44,05/03/2021 09:12:01,541949,595014,53065,1192
6112,05/03/2021 08:05:57,05/03/2021 08:06:00,05/03/2021 11:19:45,05/03/2021 11:19:49,218783,230477,11694,193
6107,05/03/2021 15:34:15,05/03/2021 15:34:17,05/03/2021 15:47:46,05/03/2021 15:48:25,102525,103290,765,14
6189,05/03/2021 15:55:32,05/03/2021 15:55:34,05/03/2021 17:25:33,05/03/2021 17:25:35,275667760,275672771,5011,90
6175,05/03/2021 17:40:26,05/03/2021 17:40:30,05/03/2021 19:49:18,05/03/2021 19:50:16,275120072,275127668,7596,129
6186,05/03/2021 12:25:45,05/03/2021 12:25:47,05/03/2021 18:18:37,05/03/2021 18:18:50,273057835,273079233,21398,353
6184,05/03/2021 22:25:32,05/03/2021 22:25:37,06/03/2021 07:56:54,06/03/2021 08:33:16,595043,626420,31377,607
6143,06/03/2021 09:31:37,06/03/2021 09:31:41,06/03/2021 18:55:54,06/03/2021 18:56:19,1342295,1375469,33174,564
6189,05/03/2021 17:54:25,05/03/2021 17:54:27,06/03/2021 02:13:54,06/03/2021 10:03:03,275672772,275698078,25306,968
6107,05/03/2021 19:08:37,05/03/2021 19:08:39,06/03/2021 10:31:08,06/03/2021 10:31:20,103299,155908,52609,922
6104,06/03/2021 13:41:50,06/03/2021 13:41:58,06/03/2021 14:08:15,06/03/2021 14:08:17,269237,270768,1531,26
6177,06/03/2021 16:39:17,06/03/2021 16:39:19,06/03/2021 19:05:25,06/03/2021 19:05:43,65725,74367,8642,146
6179,06/03/2021 11:41:03,06/03/2021 11:41:04,07/03/2021 00:04:20,07/03/2021 00:04:24,274691277,274737482,46205,743
6109,07/03/2021 08:16:59,07/03/2021 08:17:00,07/03/2021 09:29:44,07/03/2021 09:29:49,156511,158486,1975,72
6109,07/03/2021 10:15:08,07/03/2021 10:15:09,07/03/2021 12:59:40,07/03/2021 14:20:32,158488,167058,8570,245
6109,07/03/2021 10:15:08,07/03/2021 10:15:09,07/03/2021 12:59:40,07/03/2021 14:20:32,158488,167058,8570,245
6109,07/03/2021 10:15:08,07/03/2021 10:15:09,07/03/2021 12:59:40,07/03/2021 14:20:32,158488,167058,8570,245
6109,07/03/2021 15:22:34,07/03/2021 15:22:36,07/03/2021 17:31:50,07/03/2021 17:35:04,167061,172492,5431,132
6109,07/03/2021 15:22:34,07/03/2021 15:22:36,07/03/2021 17:31:50,07/03/2021 17:35:04,167061,172492,5431,132
6151,06/03/2021 21:38:02,06/03/2021 21:38:03,07/03/2021 17:35:34,07/03/2021 17:37:22,102007896,102077135,69239,1199
6109,07/03/2021 15:22:34,07/03/2021 15:22:36,07/03/2021 17:31:50,07/03/2021 17:35:04,167061,172492,5431,132
6147,08/03/2021 12:00:03,08/03/2021 12:00:06,08/03/2021 15:25:44,08/03/2021 16:35:23,299695,308160,8465,275
6169,08/03/2021 10:40:26,08/03/2021 10:40:27,08/03/2021 13:49:19,08/03/2021 13:50:10,273308543,273317481,8938,189
6153,08/03/2021 17:14:14,08/03/2021 17:14:17,08/03/2021 21:08:09,08/03/2021 21:11:03,282687406,282697664,10258,236
6183,08/03/2021 17:35:43,08/03/2021 17:36:23,09/03/2021 01:09:09,09/03/2021 07:34:41,304614673,304641684,27011,838
6109,08/03/2021 17:51:19,08/03/2021 17:51:20,08/03/2021 19:53:42,08/03/2021 22:22:23,172560,178374,5814,271
6168,08/03/2021 18:52:34,08/03/2021 18:52:35,08/03/2021 21:16:04,08/03/2021 21:16:06,273726664,273735264,8600,143
6123,08/03/2021 20:02:43,08/03/2021 20:02:48,08/03/2021 22:19:14,08/03/2021 22:19:22,81696,89166,7470,136
6189,08/03/2021 12:22:12,08/03/2021 12:22:14,09/03/2021 06:14:33,09/03/2021 06:14:35,275698179,275722336,24157,1072
6118,09/03/2021 09:30:12,09/03/2021 09:30:22,09/03/2021 11:45:02,09/03/2021 11:45:19,2365705,2373535,7830,135
6116,09/03/2021 12:52:12,09/03/2021 12:52:16,09/03/2021 13:15:44,09/03/2021 13:16:02,439763,441213,1450,23
6119,09/03/2021 10:47:33,09/03/2021 10:47:43,09/03/2021 14:18:41,09/03/2021 14:18:47,781261,793254,11993,211
6175,09/03/2021 16:41:26,09/03/2021 16:41:30,09/03/2021 23:12:26,10/03/2021 07:30:34,275127854,275147013,19159,889
6106,09/03/2021 11:01:30,09/03/2021 11:01:36,09/03/2021 13:06:07,09/03/2021 16:44:36,90409,96804,6395,343
6139,09/03/2021 20:12:20,09/03/2021 20:12:22,09/03/2021 22:02:28,09/03/2021 22:02:40,281405,288205,6800,110
6189,09/03/2021 17:02:22,09/03/2021 17:02:24,10/03/2021 05:26:52,10/03/2021 05:26:55,275722357,275749494,27137,744
6118,10/03/2021 09:59:43,10/03/2021 09:59:46,10/03/2021 13:26:03,10/03/2021 14:00:42,2373585,2382006,8421,240
6109,10/03/2021 17:05:55,10/03/2021 17:05:56,10/03/2021 19:05:05,10/03/2021 19:15:56,178495,184754,6259,130
6136,10/03/2021 18:26:35,10/03/2021 18:26:41,11/03/2021 00:26:19,11/03/2021 07:17:32,1352862,1374885,22023,770
6155,10/03/2021 17:38:46,10/03/2021 17:38:47,10/03/2021 22:06:10,10/03/2021 22:06:12,58528,63579,5051,267
6189,10/03/2021 19:28:58,10/03/2021 19:28:59,11/03/2021 05:13:42,11/03/2021 05:13:44,275749522,275780049,30527,584
6107,10/03/2021 12:49:50,10/03/2021 12:49:52,11/03/2021 07:50:33,11/03/2021 07:50:45,156153,222433,66280,1140
6136,11/03/2021 08:45:58,11/03/2021 08:46:03,11/03/2021 10:55:17,11/03/2021 12:10:53,1374889,1381554,6665,204
6136,11/03/2021 08:45:58,11/03/2021 08:46:03,11/03/2021 10:55:17,11/03/2021 12:10:53,1374889,1381554,6665,204
6136,11/03/2021 08:45:58,11/03/2021 08:46:03,11/03/2021 10:55:17,11/03/2021 12:10:53,1374889,1381554,6665,204
6193,11/03/2021 09:28:59,11/03/2021 09:29:03,11/03/2021 11:42:01,11/03/2021 14:29:52,344585,351764,7179,300
6109,11/03/2021 18:20:21,11/03/2021 18:20:22,11/03/2021 20:06:47,11/03/2021 20:06:52,184822,188698,3876,106
6189,11/03/2021 16:32:17,11/03/2021 16:32:19,12/03/2021 06:10:57,12/03/2021 06:10:59,275780072,275806490,26418,818
6151,11/03/2021 16:53:10,11/03/2021 16:53:11,12/03/2021 07:38:31,12/03/2021 07:38:47,102077327,102129609,52282,885
6147,12/03/2021 08:38:16,12/03/2021 08:38:20,12/03/2021 11:31:56,12/03/2021 13:28:39,308404,314634,6230,290
6123,12/03/2021 13:22:27,12/03/2021 13:22:28,12/03/2021 15:53:26,12/03/2021 15:57:38,89383,98525,9142,155
6138,12/03/2021 14:33:12,12/03/2021 14:33:18,12/03/2021 16:39:15,12/03/2021 17:02:26,6893,13402,6509,149
6109,12/03/2021 17:40:57,12/03/2021 17:40:58,12/03/2021 19:51:39,12/03/2021 20:26:16,188759,195406,6647,165
6109,12/03/2021 17:40:57,12/03/2021 17:40:58,12/03/2021 19:51:39,12/03/2021 20:26:16,188759,195406,6647,165
6118,12/03/2021 16:54:08,12/03/2021 16:54:16,12/03/2021 20:06:37,12/03/2021 21:24:59,2382109,2392840,10731,270
6118,12/03/2021 16:54:08,12/03/2021 16:54:16,12/03/2021 20:06:37,12/03/2021 21:24:59,2382109,2392840,10731,270
6118,12/03/2021 16:54:08,12/03/2021 16:54:16,12/03/2021 20:06:37,12/03/2021 21:24:59,2382109,2392840,10731,270
6189,12/03/2021 16:43:39,12/03/2021 16:43:43,13/03/2021 00:33:54,13/03/2021 09:11:21,275806511,275830417,23906,987
6119,12/03/2021 16:00:38,12/03/2021 16:00:39,13/03/2021 00:52:42,13/03/2021 10:46:45,793456,805940,12484,1126
6123,13/03/2021 11:04:55,13/03/2021 11:04:57,13/03/2021 14:40:56,13/03/2021 14:56:01,98574,111694,13120,231
6139,12/03/2021 17:30:19,12/03/2021 17:30:21,13/03/2021 11:47:19,13/03/2021 15:02:27,288404,352731,64327,1292
6119,13/03/2021 13:08:19,13/03/2021 13:08:20,13/03/2021 17:00:26,13/03/2021 17:00:30,805947,816504,10557,232
6139,13/03/2021 17:36:17,13/03/2021 17:36:19,13/03/2021 21:03:55,13/03/2021 21:09:07,352739,365517,12778,212
6143,14/03/2021 10:10:38,14/03/2021 10:10:42,14/03/2021 20:11:04,14/03/2021 20:11:06,1375876,1411531,35655,600
6173,14/03/2021 13:41:13,14/03/2021 13:41:17,14/03/2021 15:03:19,14/03/2021 15:04:30,281977728,281982275,4547,83
6100,14/03/2021 14:40:26,14/03/2021 14:40:31,14/03/2021 17:28:40,14/03/2021 17:28:43,331486,339579,8093,168
6189,14/03/2021 17:32:03,14/03/2021 17:32:05,15/03/2021 06:30:39,15/03/2021 06:30:41,275830481,275846543,16062,778
6151,14/03/2021 19:10:10,14/03/2021 19:10:11,15/03/2021 07:46:02,15/03/2021 07:46:50,102149339,102192236,42897,756
6193,15/03/2021 09:10:29,15/03/2021 09:10:33,15/03/2021 11:24:36,15/03/2021 14:56:58,351949,359135,7186,346
6118,15/03/2021 09:41:39,15/03/2021 09:41:41,15/03/2021 18:29:28,15/03/2021 18:29:47,2392924,2424024,31100,528
6109,15/03/2021 20:55:20,15/03/2021 20:55:21,15/03/2021 23:25:42,15/03/2021 23:25:48,195611,204350,8739,150
6118,15/03/2021 20:51:23,15/03/2021 20:51:24,16/03/2021 03:57:11,16/03/2021 05:38:33,2424029,2451513,27484,527
6189,15/03/2021 16:17:22,15/03/2021 16:17:23,16/03/2021 06:10:06,16/03/2021 06:10:08,275846562,275870113,23551,832
6133,15/03/2021 18:12:38,15/03/2021 18:12:39,16/03/2021 06:42:28,16/03/2021 08:59:15,447836,491541,43705,886
6133,15/03/2021 18:12:38,15/03/2021 18:12:39,16/03/2021 06:42:28,16/03/2021 08:59:15,447836,491541,43705,886
6133,15/03/2021 18:12:38,15/03/2021 18:12:39,16/03/2021 06:42:28,16/03/2021 08:59:15,447836,491541,43705,886
6138,16/03/2021 09:32:05,16/03/2021 09:32:11,16/03/2021 11:40:55,16/03/2021 15:26:04,13586,20149,6563,353
6143,16/03/2021 15:45:08,16/03/2021 15:45:13,16/03/2021 18:18:15,16/03/2021 18:18:23,1411623,1420613,8990,153
6101,16/03/2021 16:32:49,16/03/2021 16:32:55,16/03/2021 17:44:45,16/03/2021 17:44:51,203491,207327,3836,72
6155,16/03/2021 17:37:16,16/03/2021 17:37:17,16/03/2021 19:45:30,16/03/2021 19:55:12,63862,66243,2381,137
6189,16/03/2021 17:06:29,16/03/2021 17:06:31,17/03/2021 00:11:54,17/03/2021 07:31:12,275870135,275891280,21145,864
6147,17/03/2021 08:46:21,17/03/2021 08:46:24,17/03/2021 12:12:41,17/03/2021 13:49:59,314950,323420,8470,303
6118,17/03/2021 10:01:10,17/03/2021 10:01:21,17/03/2021 14:43:52,17/03/2021 15:14:01,2451555,2467312,15757,312
6123,17/03/2021 11:10:46,17/03/2021 11:10:47,17/03/2021 11:14:31,17/03/2021 11:14:48,111922,112141,219,4
6123,17/03/2021 11:15:31,17/03/2021 11:15:32,17/03/2021 14:33:41,17/03/2021 17:09:23,112141,124197,12056,353
6186,17/03/2021 14:08:38,17/03/2021 14:08:39,17/03/2021 15:45:25,17/03/2021 15:45:33,273079811,273085631,5820,96
6189,17/03/2021 15:35:49,17/03/2021 15:35:51,17/03/2021 15:48:50,17/03/2021 15:48:52,275891296,275892013,717,13
6151,17/03/2021 16:22:59,17/03/2021 16:23:01,17/03/2021 17:55:19,17/03/2021 17:55:21,102192402,102197656,5254,92
6116,17/03/2021 16:36:46,17/03/2021 16:36:47,17/03/2021 20:01:51,17/03/2021 20:22:35,441606,454463,12857,225
6189,17/03/2021 16:57:04,17/03/2021 16:57:06,18/03/2021 06:15:35,18/03/2021 06:15:37,275892015,275906761,14746,798
6189,17/03/2021 16:57:04,17/03/2021 16:57:06,18/03/2021 06:15:35,18/03/2021 06:15:37,275892015,275906761,14746,798
6189,17/03/2021 16:57:04,17/03/2021 16:57:06,18/03/2021 06:15:35,18/03/2021 06:15:37,275892015,275906761,14746,798
6119,17/03/2021 18:54:59,17/03/2021 18:55:04,17/03/2021 22:31:44,18/03/2021 10:03:38,816773,828919,12146,908
6136,18/03/2021 16:02:46,18/03/2021 16:02:51,19/03/2021 00:13:21,19/03/2021 07:59:27,1381976,1405920,23944,956
6189,18/03/2021 16:27:45,18/03/2021 16:27:46,18/03/2021 16:31:06,18/03/2021 16:31:08,275906781,275906962,181,3
6189,18/03/2021 16:47:38,18/03/2021 16:47:40,19/03/2021 05:55:59,19/03/2021 05:56:01,275906962,275940206,33244,788
6182,18/03/2021 18:50:26,18/03/2021 18:50:31,18/03/2021 23:38:55,19/03/2021 06:31:47,273233834,273247182,13348,701
6101,19/03/2021 07:13:08,19/03/2021 07:13:15,19/03/2021 11:24:26,19/03/2021 11:51:52,207488,220989,13501,278
6151,18/03/2021 17:05:59,18/03/2021 17:06:00,19/03/2021 07:37:57,19/03/2021 07:37:59,102197702,102249134,51432,872
6184,18/03/2021 16:11:14,18/03/2021 16:11:15,19/03/2021 07:44:37,19/03/2021 07:44:52,627063,681136,54073,933
6107,19/03/2021 08:23:09,19/03/2021 08:23:11,19/03/2021 14:01:35,19/03/2021 14:02:07,222910,242278,19368,338
6193,19/03/2021 09:52:28,19/03/2021 09:52:32,19/03/2021 12:07:01,19/03/2021 14:28:22,359320,366542,7222,275
6153,19/03/2021 17:21:42,19/03/2021 17:21:45,19/03/2021 21:01:37,19/03/2021 22:19:00,282698191,282708316,10125,297
6119,19/03/2021 18:58:21,19/03/2021 18:58:24,19/03/2021 22:33:02,19/03/2021 22:33:04,829007,842231,13224,214
6107,19/03/2021 19:52:22,19/03/2021 19:52:24,20/03/2021 07:57:42,20/03/2021 07:57:54,242294,274468,32174,725
6189,19/03/2021 17:51:09,19/03/2021 17:51:11,20/03/2021 03:06:13,20/03/2021 08:49:16,275940230,275968602,28372,898
6132,20/03/2021 09:50:55,20/03/2021 09:50:56,20/03/2021 13:31:39,20/03/2021 13:34:29,3235110,3247420,12310,223
6101,19/03/2021 13:38:01,19/03/2021 13:38:07,19/03/2021 15:42:08,20/03/2021 15:18:30,220994,227576,6582,1540
6139,20/03/2021 17:35:04,20/03/2021 17:35:15,20/03/2021 19:04:34,20/03/2021 19:04:57,365996,371509,5513,89
6168,20/03/2021 18:51:44,20/03/2021 18:51:49,20/03/2021 19:41:31,20/03/2021 19:41:54,273735884,273738680,2796,50
6119,20/03/2021 12:49:48,20/03/2021 12:49:49,20/03/2021 21:21:48,21/03/2021 10:05:29,842271,854478,12207,1275
6148,21/03/2021 18:13:56,21/03/2021 18:13:58,21/03/2021 22:14:15,21/03/2021 22:14:28,127675,141991,14316,240
6104,21/03/2021 10:54:53,21/03/2021 10:54:57,21/03/2021 14:52:12,21/03/2021 18:45:31,271843,283227,11384,470
6189,21/03/2021 18:57:45,21/03/2021 18:57:47,22/03/2021 06:11:51,22/03/2021 06:11:53,275968670,275982667,13997,674
6118,21/03/2021 18:49:59,21/03/2021 18:50:08,22/03/2021 04:43:21,22/03/2021 06:47:48,2467431,2501618,34187,717
6130,21/03/2021 19:31:32,21/03/2021 19:31:33,22/03/2021 07:17:58,22/03/2021 07:18:00,61066,103891,42825,706
6147,22/03/2021 10:22:55,22/03/2021 10:22:58,22/03/2021 13:42:09,22/03/2021 14:43:44,323742,331968,8226,260
6118,22/03/2021 12:41:49,22/03/2021 12:41:57,22/03/2021 16:41:57,22/03/2021 17:09:58,2501633,2515070,13437,268
6189,22/03/2021 16:53:48,22/03/2021 16:53:51,23/03/2021 05:37:25,23/03/2021 05:37:27,275982687,276009766,27079,763
6107,23/03/2021 11:45:19,23/03/2021 11:45:20,23/03/2021 15:27:11,23/03/2021 15:27:25,274656,287976,13320,222
6138,23/03/2021 12:43:03,23/03/2021 12:43:10,23/03/2021 15:49:58,23/03/2021 16:32:01,20497,30652,10155,228
6193,23/03/2021 16:25:31,23/03/2021 16:25:35,23/03/2021 18:39:40,23/03/2021 20:08:55,366742,374016,7274,223
6109,23/03/2021 16:26:15,23/03/2021 16:26:16,23/03/2021 19:06:48,23/03/2021 20:35:20,204879,212592,7713,249
6189,23/03/2021 15:35:56,23/03/2021 15:35:58,24/03/2021 05:49:50,24/03/2021 05:49:52,276009786,276037035,27249,853
6182,23/03/2021 19:11:31,23/03/2021 19:11:36,23/03/2021 23:25:02,24/03/2021 06:22:20,273247432,273258982,11550,670
6184,23/03/2021 16:39:36,23/03/2021 16:39:37,24/03/2021 06:06:29,24/03/2021 07:36:57,681365,726459,45094,897
6101,23/03/2021 18:36:22,23/03/2021 18:36:28,23/03/2021 20:43:07,24/03/2021 09:13:06,227762,234373,6611,876
6143,24/03/2021 11:18:06,24/03/2021 11:18:10,24/03/2021 11:18:23,24/03/2021 11:18:51,1421018,1421020,2,0
6143,24/03/2021 11:19:10,24/03/2021 11:19:15,24/03/2021 11:52:53,24/03/2021 11:52:55,1421020,1423082,2062,33
6143,24/03/2021 18:23:39,24/03/2021 18:23:43,24/03/2021 21:42:02,24/03/2021 21:42:11,1423097,1435114,12017,198
6109,24/03/2021 18:57:43,24/03/2021 18:57:44,24/03/2021 21:22:05,24/03/2021 21:54:10,212655,219160,6505,176
6151,24/03/2021 16:55:02,24/03/2021 16:55:03,25/03/2021 07:39:29,25/03/2021 07:39:40,102249468,102301365,51897,884
6118,24/03/2021 19:03:11,24/03/2021 19:03:12,25/03/2021 09:13:06,25/03/2021 09:13:25,2515172,2565156,49984,850
6148,25/03/2021 09:17:10,25/03/2021 09:17:11,25/03/2021 13:09:56,25/03/2021 13:10:10,142236,156061,13825,233
6138,25/03/2021 11:09:30,25/03/2021 11:09:37,25/03/2021 12:52:38,25/03/2021 12:52:41,52079,57981,5902,103
6118,25/03/2021 15:20:29,25/03/2021 15:20:32,25/03/2021 18:54:10,25/03/2021 20:26:07,2565165,2573479,8314,305
6175,25/03/2021 16:18:50,25/03/2021 16:18:55,25/03/2021 22:49:19,26/03/2021 07:56:23,275147747,275167107,19360,937
6143,25/03/2021 16:54:00,25/03/2021 16:54:04,25/03/2021 19:57:55,25/03/2021 19:58:05,1435159,1446108,10949,184
6138,25/03/2021 14:58:44,25/03/2021 14:58:50,25/03/2021 15:49:58,25/03/2021 16:55:28,57986,60236,2250,116
6103,25/03/2021 12:20:47,25/03/2021 12:20:49,25/03/2021 19:05:23,25/03/2021 19:05:31,132554,158115,25561,404
6172,25/03/2021 20:06:08,25/03/2021 20:06:10,26/03/2021 05:46:09,26/03/2021 06:35:42,304593932,304628813,34881,629
6138,25/03/2021 20:35:29,25/03/2021 20:35:31,26/03/2021 06:35:34,26/03/2021 06:35:37,60245,95053,34808,600
6118,25/03/2021 22:05:57,25/03/2021 22:06:04,26/03/2021 07:22:00,26/03/2021 07:22:12,2573482,2580515,7033,556
6143,26/03/2021 08:26:08,26/03/2021 08:26:16,26/03/2021 09:01:05,26/03/2021 09:01:08,1446134,1447940,1806,35
6189,25/03/2021 14:53:30,25/03/2021 14:53:32,26/03/2021 00:12:47,26/03/2021 09:40:56,276037114,276065864,28750,1127
6118,26/03/2021 08:15:15,26/03/2021 08:15:42,26/03/2021 12:19:07,26/03/2021 12:19:30,2580517,2594757,14240,244
6136,26/03/2021 09:48:21,26/03/2021 09:48:22,26/03/2021 14:55:38,26/03/2021 14:55:55,1406333,1425185,18852,307
6119,26/03/2021 15:53:33,26/03/2021 15:53:35,26/03/2021 18:07:40,26/03/2021 18:07:42,854818,862574,7756,134
6184,26/03/2021 17:50:02,26/03/2021 17:50:07,27/03/2021 02:20:06,27/03/2021 07:43:33,726582,756973,30391,833
6182,26/03/2021 20:42:15,26/03/2021 20:42:19,27/03/2021 02:36:07,27/03/2021 06:46:53,273259121,273276425,17304,604
6118,26/03/2021 22:26:07,26/03/2021 22:26:15,27/03/2021 06:22:50,27/03/2021 08:21:45,2594773,2622088,27315,595
6136,27/03/2021 09:54:20,27/03/2021 09:54:24,27/03/2021 18:13:31,27/03/2021 18:20:06,1425234,1454637,29403,505
6106,27/03/2021 09:19:00,27/03/2021 09:19:07,27/03/2021 13:45:36,27/03/2021 13:46:08,97934,112480,14546,267
6106,27/03/2021 13:46:27,27/03/2021 13:46:36,27/03/2021 14:14:22,27/03/2021 14:28:56,112480,114017,1537,42
6123,27/03/2021 15:41:52,27/03/2021 15:41:53,27/03/2021 20:05:08,27/03/2021 20:17:43,124792,140605,15813,275
6136,27/03/2021 09:54:20,27/03/2021 09:54:24,27/03/2021 18:13:31,27/03/2021 18:20:06,1425234,1454637,29403,505
6136,27/03/2021 09:54:20,27/03/2021 09:54:24,27/03/2021 18:13:31,27/03/2021 18:20:06,1425234,1454637,29403,505
6136,27/03/2021 09:54:20,27/03/2021 09:54:24,27/03/2021 18:13:31,27/03/2021 18:20:06,1425234,1454637,29403,505
6136,27/03/2021 18:26:20,27/03/2021 18:26:24,28/03/2021 00:10:27,28/03/2021 11:17:37,1454637,1475189,20552,1011
